Warning: Null value is eliminated by an aggregate or other SET operation.
Preferred Vendor,Supplier SKU,Manufacturer SKU,AZ In Stock,TX In Stock,Your Cost,% Discount,MSRP,Supplier Description,Avg Lead Time,Next Available Date,Next Available Quantity
Napoleon Hearth,PSB38SS,PSB38SS,.000000,.000000,654.8200000000000,42.000,1129.000000,Napoleon Vector™ 38” Brushed Stainless Steel Premium Safety Barrier (PSB38SS),15,NULL,NULL
Napoleon Hearth,PSB50SS,PSB50SS,1.000000,.000000,805.6200000000000,42.000,1389.000000,"Napoleon Vector 50"" Brushed Stainless Steel Premium Safety Barrier (PSB50SS)",2,NULL,NULL
Napoleon Hearth,PSB62SS,PSB62SS,2.000000,.000000,863.6200000000000,42.000,1489.000000,Napoleon Stainless Steel Premium Safety Barrier for LV62N and LV62N2 Fireplaces (PSB62SS),2,NULL,NULL
Napoleon Hearth,PSB74SS,PSB74SS,.000000,.000000,927.4200000000000,42.000,1599.000000,Napoleon Stainless Steel Premium Safety Barrier for the LV74 or LV74N2 Fireplaces (PSB74SS),48,NULL,NULL
Napoleon Hearth,PVA36-1,PVA36-1,.000000,.000000,318.4200000000000,42.000,549.000000,"POWER VENT ADAPTOR KIT FOR LHD45, BGD36CFG, BGD36CF",25,NULL,NULL
Napoleon Hearth,PVA-58ASCENT,PVA-58ASCENT,.000000,.000000,434.4200000000000,42.000,749.000000,"Power Vent Kit (BHD4STNA, BHD4PNA, D42NTRE, E36NTE, E42NTE, BL56NTE, BX42NTRE, A42NTE, A36NTE)",NULL,NULL,NULL
Napoleon Hearth,PVA-811X,PVA-811X,.000000,.000000,388.0200000000000,42.000,669.000000,Power Vent Kit (High Definition 81),15,NULL,NULL
Napoleon Hearth,PVA-ASCENT,PVA-ASCENT,4.000000,.000000,417.0200000000000,42.000,719.000000,"POWER VENT ADAPTOR KIT FOR GX36NT,BL36,BSERIES",2,NULL,NULL
Napoleon Hearth,PVAL3.,PVAL3.,28.000000,.000000,283.6200000000000,42.000,489.000000,"Power Vent Adaptor Kit for BL36-1, BL46, L38, L50",2,NULL,NULL
Napoleon Hearth,PVAL50,PVAL50,.000000,.000000,475.0200000000000,42.000,819.000000,"Power Vent Adaptor Kit For: BHD4STG, BHD4PGN (Contains: 14"" jumper wire, wire harness unit, wire",NULL,NULL,NULL
Napoleon Hearth,PVALX3,PVALX3,.000000,.000000,161.8200000000000,42.000,279.000000,"POWER VENT ADAPTOR KIT FOR LV38-1, LV50-2, LVX38, & lVX50",25,NULL,NULL
Napoleon Hearth,PVALX5,PVALX5,.000000,2.000000,266.2200000000000,42.000,459.000000,POWER VENT ADAPTOR KIT VECTOR/LUXURIA 62/74,34,2024-09-18 00:00:00,1.000000
Napoleon BBQ,R425NK-1,R425NK-1,2.000000,.000000,599.4817100000000,24.971,799.000000,"ROGUE 425 NG GRILL, BLACK",2,NULL,NULL
Napoleon BBQ,R425PK,R425PK,.000000,.000000,599.9920000000000,20.000,749.990000,****  WHILE SUPPLIES LAST  ****  425-Black Lid - LP  new item R425PK-1,NULL,NULL,NULL
Napoleon BBQ,R425PK-1,R425PK-1,2.000000,.000000,561.5178100000000,25.031,749.000000,425-Black Lid - LP,2,NULL,NULL
Napoleon BBQ,R425SBNK-1-OB,R425SBNK-1-OB,.000000,.000000,679.2000000000000,20.000,849.000000,"Rogue 425 Natural Gas Grill with Range Side Burner, Black",NULL,NULL,NULL
Napoleon BBQ,R525PK-1,R525PK-1,.000000,.000000,636.5122800000000,25.028,849.000000,Rogue 525 - Black Lid,24,NULL,NULL
Napoleon Hearth,REK,REK,6.000000,.000000,101.5000000000000,42.000,175.000000,****  WHILE SUPPLIES LAST  ****MINERAL ROCK KIT,2,NULL,NULL
Napoleon Hearth,RFK82-1SB,RFK82-1SB,1.000000,.000000,417.0200000000000,42.000,719.000000,RECTANGLE BLK FACING KIT W/ SAFETY BARRIER,2,NULL,NULL
Montigo,RGC3043,RGC3043,.000000,.000000,13.0000000000000,48.000,25.000000,ADAPTOR SIT PROFLAME,119,NULL,NULL
Napoleon Hearth,RP4,RP4,.000000,.000000,28.4200000000000,42.000,49.000000,RESTRICTOR PLATE,31,NULL,NULL
Napoleon Hearth,RP5,RP5,.000000,.000000,28.4200000000000,42.000,49.000000,RESTRICTOR PLATE,25,NULL,NULL
Napoleon Hearth,RP8,RP8,.000000,.000000,28.4200000000000,42.000,49.000000,RESTRICTOR PLATE FOR AGGRESSIVE VERTICAL VENT,15,NULL,NULL
Napoleon Hearth,RR30,RR30,.000000,.000000,40.0200000000000,42.000,69.000000,SUPPORT BRACKET FOR MEDIA KITS,22,NULL,NULL
Napoleon Hearth,RR36,RR36,1.000000,.000000,34.2200000000000,42.000,59.000000,SUPPORT BRACKET FOR MEDIA KITS,2,NULL,NULL
Napoleon Hearth,RR42,RR42,.000000,.000000,34.2200000000000,42.000,59.000000,Support Bracket for Media Kits,18,NULL,NULL
Napoleon BBQ,RSE425RSIBNMK-1-PHM,RSE425RSIBNMK-1-PHM,2.000000,.000000,1010.7499500000000,30.245,1449.000000,**** WHILE SUPPLIES LAST  ****Phantom Rogue 425 Natural,2,NULL,NULL
Napoleon BBQ,RSE425RSIBNSS-1,RSE425RSIBNSS-1,.000000,.000000,944.0032200000000,30.022,1349.000000,"****  DISCONTINUED  ****Napoleon Rogue SE 425 Stainless Steel Grill with Infrared Side and Rear Burners, Natural Gas (RSE425RSIBNSS-1)",18,NULL,NULL
Napoleon BBQ,RSE425RSIBPK-1-PHM,RSE425RSIBPK-1-PHM,6.000000,.000000,999.2000000000000,20.000,1249.000000,Phantom Rogue 425 LP,2,NULL,NULL
Napoleon BBQ,RSE425RSIBPSS-1,RSE425RSIBPSS-1,8.000000,.000000,909.0012300000000,30.023,1299.000000,"****  WHILE SUPPLIES LAST  ****Napoleon Rogue SE 425 Stainless Steel Grill with Infrared Side and Rear Burners, Propane (RSE425RSIBPSS-1)",2,NULL,NULL
Napoleon BBQ,RSE525RSIBNSS-1,RSE525RSIBNSS-1,.000000,.000000,1084.0056900000000,30.019,1549.000000,"Rogue® SE 525 Natural Gas Grill with Infrared Rear and Side Burners, Stainless Steel",17,NULL,NULL
Napoleon BBQ,RSE525RSIBPSS-1,RSE525RSIBPSS-1,2.000000,.000000,1199.2000000000000,20.000,1499.000000,525-Sd IR Brnr SS Lid- LP,2,NULL,NULL
Napoleon BBQ,RSE625RSIBNSS-1,RSE625RSIBNSS-1,1.000000,.000000,1223.9851800000000,30.018,1749.000000,"Napoleon Rogue SE 625 Stainless Steel Grill with Infrared Side and Rear Burners, Natural Gas (RSE625RSIBNSS-1)",2,NULL,NULL
Napoleon BBQ,RSE625RSIBPSS-1,RSE625RSIBPSS-1,1.000000,.000000,1188.9771900000000,30.019,1699.000000,"Napoleon Rogue SE 625 Stainless Steel Grill with Infrared Side and Rear Burners, Propane (RSE625RSIBPSS-1)",2,NULL,NULL
Napoleon Hearth,RSOHEM,RSOHEM,6.000000,5.000000,115.4200000000000,42.000,199.000000,HEAT & EXHAUST MANAGEMENT SYSTEM (RSS36NE & RSS42NE),2,NULL,NULL
Napoleon Hearth,RSS36NE,RSS36NE,7.000000,5.000000,1768.4200000000000,42.000,3049.000000,"36"" NG RIVERSIDE OUTDOOR FIREPLACE (LOG SET REQUIRED)",2,NULL,NULL
Napoleon Hearth,RSS36SK,RSS36SK,2.000000,2.000000,318.4200000000000,42.000,549.000000,"36"" SCREEN KIT (RSS36NE)",2,NULL,NULL
Napoleon Hearth,RSS36WC,RSS36WC,2.000000,2.000000,231.4200000000000,42.000,399.000000,"36"" STAINLESS STEEL WEATHER COVER (RSS36NE)",2,NULL,NULL
Napoleon Hearth,RSS42NE,RSS42NE,9.000000,8.000000,1971.4200000000000,42.000,3399.000000,"42"" NG RIVERSIDE OUTDOOR FIREPLACE (LOG SET REQUIRED)",2,NULL,NULL
Napoleon Hearth,RSS42SK,RSS42SK,2.000000,3.000000,347.4200000000000,42.000,599.000000,"42"" SCREEN KIT (RSS42NE)",2,NULL,NULL
Napoleon Hearth,RSS42WC,RSS42WC,3.000000,3.000000,289.4200000000000,42.000,499.000000,"42"" STAINLESS STEEL WEATHER COVER (RSS42NE)",2,NULL,NULL
Napoleon BBQ,RXT425NSS-1,RXT425NSS-1,2.000000,.000000,687.9965300000000,27.503,949.000000,**** WHILE SUPPLIES LAST  ****ROGUE XT 425 SS NG,2,NULL,NULL
Napoleon BBQ,RXT425SIBNK-1,RXT425SIBNK-1,2.000000,.000000,688.4520500000000,27.455,949.000000,ROGUE XT 425 SIB BLACK NG,2,NULL,NULL
Napoleon BBQ,RXT425SIBNSS-1,RXT425SIBNSS-1,1.000000,.000000,760.5040200000000,27.502,1049.000000,ROGUE XT SERIES STAINLESS STEEL W/ SIDE BURNER,2,NULL,NULL
Napoleon BBQ,RXT425SIBPK-1,RXT425SIBPK-1,12.000000,.000000,651.5232800000000,27.528,899.000000,ROGUE XT 425 BLACK LP,2,NULL,NULL
Napoleon BBQ,RXT425SIBPSS,RXT425SIBPSS-1,7.000000,.000000,743.0362200000000,25.622,999.000000,ROGUE RXT SS 425 W/ IR SIDEBURNER,2,NULL,NULL
Napoleon BBQ,RXT525NSS-1-A,RXT525NSS-1-A,.000000,.000000,759.2000000000000,20.000,949.000000,"Rogue XT 525 Natural Gas Grill with Bonus Smoker Box, Stainless Steel",NULL,NULL,NULL
Napoleon BBQ,RXT525SIBNK-1,RXT525SIBNK-1,2.000000,.000000,760.5040200000000,27.502,1049.000000,"Rogue® XT 525 Natural Gas Grill with Infrared Side Burner, Black",2,NULL,NULL
Napoleon BBQ,RXT525SIBNSS-1,RXT525SIBNSS-1,1.000000,.000000,833.2203300000000,27.483,1149.000000,"Rogue® XT 525 Natural Gas Grill with Infrared Side Burner, Stainless Steel",2,NULL,NULL
Napoleon BBQ,RXT525SIBPK-1,RXT525SIBPK-1,4.000000,.000000,724.4748000000000,27.480,999.000000,ROGUE XT525 SIB BLACK PROPANE,2,NULL,NULL
Napoleon BBQ,RXT525SIBPSS-1,RXT525SIBPSS-1,1.000000,.000000,796.5222300000000,27.523,1099.000000,ROGUE XT 525 SIB,2,NULL,NULL
Napoleon BBQ,RXT625SIBNK-1,RXT625SIBNK-1,1.000000,.000000,905.7373300000000,27.483,1249.000000,ROGUE XT 625 BLACK WITH INFRARED SIDE BURNER NG,2,NULL,NULL
Napoleon BBQ,RXT625SIBPK-1,RXT625SIBPK-1,1.000000,.000000,868.9992300000000,27.523,1199.000000,"ROGUE XT 625 PROPANE GAS GRILL W/ IR SIDE BURNER, BLK",2,NULL,NULL
Napoleon Hearth,S20-1,S20-1,4.000000,.000000,2029.4200000000000,42.000,3499.000000,****  WHILE SUPPLIES LAST - OBOSLETE AS OF 12/31/23  ***S Series Wood Stove,2,NULL,NULL
Napoleon Hearth,S20I,S20I,.000000,.000000,1913.4200000000000,42.000,3299.000000,S20i Wood Fireplace Insert,31,NULL,NULL
Napoleon Hearth,S38K,S38K,1.000000,.000000,394.4000000000000,42.000,680.000000,****  WHILE SUPPLIES LAST  ****SURROUND COMPLETE W/SAFETY SCREEN BLK,2,NULL,NULL
Napoleon Hearth,S38SS,S38SS,1.000000,.000000,609.0000000000000,42.000,1050.000000,****  WHILE SUPPLIES LAST  ****SS SURROUND COMPLETE W/SAFETY SCREEN,2,NULL,NULL
Napoleon BBQ,S81001,S81001,3.000000,.000000,22.0000986000000,44.986,39.990000,Burner Kit for LEX Series,2,NULL,NULL
Napoleon BBQ,S81004,S81004,1.000000,.000000,37.0001580000000,45.580,67.990000,Infrared Side Burner for Rogue® 425,2,NULL,NULL
Napoleon BBQ,S81005,S81005,.000000,.000000,59.0003365000000,45.365,107.990000,Infrared Side Burner for LEX 485 & Prestige® 450/500/665,14,NULL,NULL
Napoleon BBQ,S81006,S81006,.000000,.000000,10.4000000000000,20.000,13.000000,Infrared Side Burner Screen for LEX 485 & Prestige® 450/500/665,60,NULL,NULL
Napoleon BBQ,S81007,S81007,.000000,.000000,86.9993280000000,45.280,158.990000,Main Infrared Burner for LEX 605/730 & Prestige® II 450,17,NULL,NULL
Napoleon BBQ,S81011,S81011,.000000,.000000,29.6000000000000,20.000,37.000000,"BURNER, BIB12/18RT LPG",NULL,NULL,NULL
Napoleon BBQ,S81014,S81014,.000000,.000000,167.9920000000000,20.000,209.990000,IR Burner Kit - Prestige PRO 665,25,2024-09-18 00:00:00,1.000000
Napoleon BBQ,S82001,S82001,.000000,.000000,12.9999254000000,43.454,22.990000,3 Caster Set for Rogue® Series and Prestige® 500,17,NULL,NULL
Napoleon BBQ,S82002,S82002,.000000,.000000,39.9920000000000,20.000,49.990000,Heavy Duty Swivel Castors upgrade kit for Rogue® Series,15,NULL,NULL
Napoleon BBQ,S82003,S82003,.000000,.000000,35.9920000000000,20.000,44.990000,Heavy Duty Swivel Castors upgrade kit for Prestige® Series,28,NULL,NULL
Napoleon BBQ,S82004,S82004,2.000000,.000000,25.0000432000000,44.432,44.990000,NAPOLEON S82004 HEAVY DUTY SWIVEL CASTORS UPGRADE KIT FOR PRESTIGE PRO SERIES - 4-PIECE,2,NULL,NULL
Napoleon BBQ,S83001,S83001,.000000,.000000,103.0000816000000,35.216,158.990000,Two Stainless Steel Cooking Grids for LEX 485,17,NULL,NULL
Napoleon BBQ,S83002,S83002,.000000,.000000,70.0001979000000,35.179,107.990000,Two Stainless Steel Cooking Grids for Triumph® 325,NULL,NULL,NULL
Napoleon BBQ,S83004,S83004,.000000,.000000,48.9995550000000,45.550,89.990000,Two Cast Iron Cooking Grids for Triumph® 325,NULL,NULL,NULL
Napoleon BBQ,S83005,S83005,.000000,.000000,74.4483349000000,44.849,134.990000,Two Cast Iron Cooking Grids for LEX 485,13,NULL,NULL
Napoleon BBQ,S83006,S83006,.000000,.000000,74.4483349000000,44.849,134.990000,Two Cast Iron Cooking Grids for Prestige® 500,14,NULL,NULL
Napoleon BBQ,S83007,S83007,.000000,.000000,114.0007353000000,34.853,174.990000,Three Stainless Steel Cooking Grids for Rogue® 525,NULL,NULL,NULL
Napoleon BBQ,S83008,S83008,.000000,.000000,59.0003365000000,45.365,107.990000,Two Cast Iron Cooking Grids for Rogue® 425,12,NULL,NULL
Napoleon BBQ,S83009,S83009,.000000,.000000,22.0000986000000,44.986,39.990000,Cast Iron Infrared Side Burner Grid for Rogue® Series Grills,22,NULL,NULL
Napoleon BBQ,S83010,S83010,.000000,.000000,28.0001387000000,45.087,50.990000,Cast Iron Infrared Side Burner Grid for LEX 485 & Prestige® 450/500/665,12,NULL,NULL
Napoleon BBQ,S83011,S83011,.000000,.000000,114.0007353000000,34.853,174.990000,Two Stainless Steel Cooking Grids for Prestige® 500,21,NULL,NULL
Napoleon BBQ,S83012,S83012,.000000,.000000,32.9033152000000,45.152,59.990000,Stainless Steel Infrared Side Burner Grid for LEX 485 & Prestige® 450/500/665,17,NULL,NULL
Napoleon BBQ,S83013,S83013,.000000,.000000,88.0004889000000,35.289,135.990000,Two Stainless Steel Cooking Grids for Rogue® 425,25,NULL,NULL
Napoleon BBQ,S83014,S83014,.000000,.000000,132.9994401000000,34.801,203.990000,Two Stainless Steel Cooking Grids for Prestige PRO™ 500,12,NULL,NULL
Napoleon BBQ,S83015,S83015,.000000,.000000,47.0003199000000,44.699,84.990000,Two Cast Iron Cooking Grids for Rogue® 365,NULL,NULL,NULL
Napoleon BBQ,S83016,S83016,.000000,.000000,70.0001979000000,35.179,107.990000,Two Stainless Steel Cooking Grids for Rogue® 365,NULL,NULL,NULL
Napoleon BBQ,S83017,S83017,.000000,.000000,59.0003365000000,45.365,107.990000,Three Cast Iron Cooking Grids for Rogue® 525,NULL,NULL,NULL
Napoleon BBQ,S83018,S83018,.000000,.000000,68.9994796000000,44.796,124.990000,Cast Grid for  NK22CK-C/L,12,NULL,NULL
Napoleon BBQ,S83021,S83021,.000000,.000000,64.9994774000000,45.374,118.990000,Three Cast Iron Cooking Grids for Rogue® XT 625,132,NULL,NULL
Napoleon BBQ,S83022,S83022,.000000,.000000,91.0002345000000,44.845,164.990000,Three Stainless Steel Cooking Grids for Rogue® 625 Models,NULL,NULL,NULL
Napoleon BBQ,S83023,S83023,.000000,.000000,95.9995140000000,45.140,174.990000,Three Stainless Steel Cooking Grids for Rogue® 525-1,112,NULL,NULL
Napoleon BBQ,S83024,S83024,.000000,.000000,77.5920000000000,20.000,96.990000,"$ * GRIDS, CAST IRON R/RXT/RSE525-1 3PC",NULL,NULL,NULL
Napoleon BBQ,S83025,S83025,4.000000,.000000,27.4510087000000,45.087,49.990000,STAINLESS STEEL INFRARED SIDE BURNER GRID FOR ROGUE®,2,NULL,NULL
Napoleon BBQ,S83026,S83026,.000000,.000000,759.9920000000000,20.000,949.990000,Six Cast Stainless Steel Cooking Grids for Prestige PRO™,NULL,NULL,NULL
Napoleon BBQ,S83027,S83027,.000000,.000000,839.9920000000000,20.000,1049.990000,Six Cast Stainless Steel Cooking Grids for Prestige PRO™ 825,60,NULL,NULL
Napoleon BBQ,S83028,S83028,.000000,.000000,215.9920000000000,20.000,269.990000,"GRIDS, STN STL BIG32",66,NULL,NULL
Napoleon BBQ,S83031,S83031,.000000,.000000,31.9920000000000,20.000,39.990000,"GRID, STN STL BIB10",NULL,NULL,NULL
Napoleon BBQ,S83033,S83033,.000000,.000000,147.9920000000000,20.000,184.990000,TWO STAINLESS STEEL COOKING GRIDS FOR BUILT-IN 700 SERIES DUAL INFRARED BURNER,14,NULL,NULL
Napoleon BBQ,S83043,S83043,1.000000,.000000,108.7920000000000,20.000,135.990000,Two Stainless Steel Cooking Grids for Rogue® 425,2,NULL,NULL
Napoleon BBQ,S85001,S85001,21.000000,.000000,22.0000986000000,44.986,39.990000,"REGULATOR WITH HOSE (14"" OVERALL LENGTH)",2,NULL,NULL
Napoleon BBQ,S85002,S85002,3.000000,.000000,53.0001855000000,45.355,96.990000,"10FT QUICK DISCONNECT HOSE WITH 3/8"" QUICK CONNECT FITTING",2,NULL,NULL
Napoleon BBQ,S85003,S85003,4.000000,.000000,74.9998449000000,44.849,135.990000,"10FT QUICK DISCONNECT HOSE WITH 1/2"" QUICK CONNECT FITTING",2,NULL,NULL
Napoleon BBQ,S86002,S86002,.000000,.000000,15.2000000000000,20.000,19.000000,1 Spark Igniter,12,NULL,NULL
Napoleon BBQ,S86003,S86003,.000000,.000000,18.4000000000000,20.000,23.000000,2 Spark Igniter,NULL,NULL,NULL
Napoleon BBQ,S87001,S87001,.000000,.000000,31.0002804000000,45.604,56.990000,1 Burner & 2 Sear Plates for Rogue® Series and Prestige® 500,14,NULL,NULL
Napoleon BBQ,S87002,S87002,.000000,.000000,25.0000432000000,44.432,44.990000,1 Burner & 1 Sear Plate for Triumph® Series,48,NULL,NULL
Napoleon BBQ,S87003,S87003,.000000,.000000,74.9998449000000,44.849,135.990000,Three Stainless Steel Cooking Grids for Triumph® 410,NULL,NULL,NULL
Napoleon BBQ,S87004,S87004,.000000,.000000,60.0930365000000,45.365,109.990000,Three Cast Iron Cooking Grids for Triumph® 410,22,NULL,NULL
Napoleon BBQ,S87005,S87005,.000000,.000000,74.9998449000000,44.849,135.990000,Four Stainless Steel Cooking Grids for Triumph® 495,NULL,NULL,NULL
Napoleon BBQ,S87006,S87006,.000000,.000000,8.0000000000000,20.000,10.000000,Cross Light Bracket & Two Screws for LEX 485 (3 Burner model),62,NULL,NULL
Napoleon BBQ,S87007,S87007,.000000,.000000,7.2000000000000,20.000,9.000000,Cross Light Bracket & Two Screws for LEX 605,NULL,NULL,NULL
Napoleon BBQ,S87008,S87008,.000000,.000000,7.2000000000000,20.000,9.000000,Cross Light Bracket & Two Screws for LEX 730,NULL,NULL,NULL
Napoleon BBQ,S87009,S87009,.000000,.000000,7.2000000000000,20.000,9.000000,Cross Light Bracket & Two Screws for LEX 485 (4 Burner model),NULL,NULL,NULL
Napoleon BBQ,S87010,S87010,.000000,.000000,7.2000000000000,20.000,9.000000,Cross Light Bracket & Two Screws for Rogue® 425,NULL,NULL,NULL
Napoleon BBQ,S87012,S87012,.000000,.000000,31.0002804000000,45.604,56.990000,1 Burner & 2 Sear Plates for Prestige PRO™ 665/825,NULL,NULL,NULL
Napoleon BBQ,S87013,S87013,.000000,.000000,10.4000000000000,20.000,13.000000,Bracket Cross Light R525,NULL,NULL,NULL
Napoleon BBQ,S87014,S87014,.000000,.000000,3.2000000000000,20.000,4.000000,Lid Pivot for Rogue,24,NULL,NULL
Napoleon BBQ,S87015,S87015,.000000,.000000,10.4000000000000,20.000,13.000000,"Kit, Hardware folding shelf P500/LEX Rogue, Triumph",62,NULL,NULL
Napoleon BBQ,S87019,S87019,.000000,.000000,35.9920000000000,20.000,44.990000,"KIT, BURNER / SEAR PLATE BIG32/38/44",105,NULL,NULL
Napoleon BBQ,S88001,S88001,4.000000,.000000,7.2000000000000,20.000,9.000000,Large Control Knob with a clear flame for LEX Series and Prestige® 500,2,NULL,NULL
Napoleon BBQ,S88002,S88002,4.000000,.000000,6.4000000000000,20.000,8.000000,Small Control Knob with a clear flame for LEX Series and Prestige® 500,2,NULL,NULL
Napoleon BBQ,S88003,S88003,3.000000,.000000,12.0000000000000,20.000,15.000000,Large Control Knob with a clear flame for Prestige PRO™ 665/825,2,NULL,NULL
Napoleon BBQ,S88004,S88004,.000000,.000000,11.2000000000000,20.000,14.000000,Small Control Knob with a clear flame for Prestige PRO™ 665/825,83,NULL,NULL
Napoleon BBQ,S88005,S88005,.000000,.000000,7.2000000000000,20.000,9.000000,Large Control Knob with a Red Flame for Rogue® Series,12,NULL,NULL
Napoleon BBQ,S88006,S88006,.000000,.000000,6.4000000000000,20.000,8.000000,Small Control Knob with a Red Flame for Rogue® Series,NULL,NULL,NULL
Napoleon BBQ,S88007,S88007,17.000000,.000000,9.6000000000000,20.000,12.000000,Large Control Knob with a Clear Flame for Prestige® 500 Series,2,NULL,NULL
Napoleon BBQ,S88008,S88008,6.000000,.000000,8.8000000000000,20.000,11.000000,Small Control Knob with a Clear Flame for Prestige® 500 Series,2,NULL,NULL
Napoleon BBQ,S89001,S89001,.000000,.000000,27.4510087000000,45.087,49.990000,2 Spark Igniter & Electrode Kit for Prestige® 308/450 after 2005,24,NULL,NULL
Napoleon BBQ,S91001,S91001,.000000,.000000,12.9999254000000,43.454,22.990000,Temperature Gauge for LEX Series,78,NULL,NULL
Napoleon BBQ,S91002,S91002,.000000,.000000,12.9999254000000,43.454,22.990000,Temperature Gauge for Legend 485,NULL,NULL,NULL
Napoleon BBQ,S91003,S91003,.000000,.000000,15.0001209000000,46.409,27.990000,Temperature Gauge for Prestige® Series,28,NULL,NULL
Napoleon BBQ,S91004,S91004,.000000,.000000,12.9999254000000,43.454,22.990000,Temperature Gauge for Triumph® Series,NULL,NULL,NULL
Napoleon BBQ,S91005,S91005,.000000,.000000,15.0001209000000,46.409,27.990000,Temperature Gauge for  Prestige PRO™ Series,12,NULL,NULL
Napoleon BBQ,S91006,S91006,.000000,.000000,21.0001122000000,44.722,37.990000,Temperature Gauge for Charcoal Kettle Grills,NULL,NULL,NULL
Napoleon BBQ,S91007,S91007,.000000,.000000,21.0001122000000,44.722,37.990000,Temperature Gauge for PRO Charcoal Kettle Grills,NULL,NULL,NULL
Napoleon BBQ,S91009,S91009,.000000,.000000,18.3920000000000,20.000,22.990000,"GAUGE, TEMP AND BEZEL BIG32/38/44",20,NULL,NULL
Napoleon Hearth,SABK4F3B4,SABK4F3B4,.000000,.000000,190.8200000000000,42.000,329.000000,"SMALL ARCHED 4-SIDED FACEPLATE (FOR USE WITH 3-SIDED BACKERPLATE), BLACK FOR OAKVILLE",21,NULL,NULL
Napoleon Hearth,SBK3B2540,SBK3B2540,.000000,.000000,226.2000000000000,42.000,390.000000,SMALL 3 SIDED BACKERPLATE - BLACK,NULL,NULL,NULL
Napoleon Hearth,SBK3F3B3,SBK3F3B3,.000000,.000000,190.8200000000000,42.000,329.000000,"SMALL 3 SIDED FACEPLATE - BLACK (FITS GDI3, GDIG3, GDIX3)",33,NULL,NULL
Napoleon Hearth,SBK3F3B4,SBK3F3B4,.000000,.000000,190.8200000000000,42.000,329.000000,SMALL 3 SIDED FACEPLATE - BLACK (FITS GDIX4),15,NULL,NULL
Napoleon Hearth,SBK4F3B3,SBK4F3B3,.000000,.000000,190.8200000000000,42.000,329.000000,"SMALL 4-SIDED FACEPLATE (FOR USE WITH 3-SIDED BACKERPLATE), BLACK FOR OAKVILLE 3 SERIES",7,NULL,NULL
Napoleon Hearth,SBK4F3B4,SBK4F3B4,.000000,.000000,190.8200000000000,42.000,329.000000,SMALL 4 SIDED FACEPLATE BLACK (GDI4),35,NULL,NULL
Napoleon Hearth,SBK4F4B3,SBK4F4B3,.000000,.000000,190.8200000000000,42.000,329.000000,"SMALL 4 SIDED FACEPLATE - BLACK (FITS GDI3, GDIX3)",NULL,NULL,NULL
Napoleon Hearth,SBK4F4B4,SBK4F4B4,.000000,.000000,190.8200000000000,42.000,329.000000,SMALL 4 SIDED FACEPLACE - BLACK (FITS GDIX4),12,NULL,NULL
Napoleon Hearth,SCH4F3B4,SCH4F3B4,.000000,.000000,190.8200000000000,42.000,329.000000,Small 4 Sided Faceplate - charcoal,11,NULL,NULL
Napoleon Hearth,SCP3F3B4,SCP3F3B4,.000000,.000000,190.8200000000000,42.000,329.000000,"Small 3 Sided Faceplate, Copper (for use with 3 sided backerplate)",31,NULL,NULL
Napoleon Hearth,SCP4F3B3,SCP4F3B3,.000000,.000000,190.8200000000000,42.000,329.000000,"Small 4-Sided Faceplate (for use with 3-Sided Backerplate), Copper for Oakville™ 3 Series",NULL,NULL,NULL
Napoleon Hearth,SCP4F3B4,SCP4F3B4,.000000,.000000,190.8200000000000,42.000,329.000000,"Small 4 Sided Faceplate, Copper (for use with 3 sided backerplate)",38,NULL,NULL
Napoleon Hearth,SEAX36AP,SEAX36AP,.000000,.000000,208.2200000000000,42.000,359.000000,"Straight Element, Antique Pewter (Fits on Denali Front)",60,NULL,NULL
Napoleon Hearth,SEAX36BB,SEAX36BB,.000000,.000000,208.2200000000000,42.000,359.000000,"Straight Element, Burnished Brass (Fits on Denali Front)",25,NULL,NULL
Napoleon Hearth,SEAX36SN,SEAX36SN,.000000,.000000,208.2200000000000,42.000,359.000000,Napoleon Satin Nickel Straight Iron Element for 36” Altitude X Fireplaces (SEAX36SN),NULL,NULL,NULL
Napoleon Hearth,SEAX42SN,SEAX42SN,.000000,.000000,248.8200000000000,42.000,429.000000,Napoleon Satin Nickel Straight Iron Element for 42” Altitude X Fireplaces (SEAX42SN),22,NULL,NULL
Napoleon Hearth,SEEX36AP,SEEX36AP,.000000,.000000,208.2200000000000,42.000,359.000000,Straight Iron Elements - Antique Pewter,NULL,NULL,NULL
Napoleon Hearth,SEEX42AP,SEEX42AP,.000000,.000000,248.8200000000000,42.000,429.000000,"42"" Straight Iron Elements - Antique Pewter (fits on Denali front)",479,NULL,NULL
Napoleon Hearth,SEEX42BB,SEEX42BB,.000000,.000000,248.8200000000000,42.000,429.000000,STRAIGHT ELEMENT BURNISHED BRASS FOR ELEVATION 42,62,NULL,NULL
Napoleon Hearth,SFKL,SFKL,19.000000,.000000,132.8200000000000,42.000,229.000000,"Napoleon Luxuria 62"" and 74"" Shore Fire Kit (SFKL)",2,NULL,NULL
